method,params,P_exact,P_more,P_full,U_nominal_acc,U_ordinal_mae,SD_nominal_acc,SD_ordinal_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'rho': 0.7, 'epsilon': 50}",0.5578920123980963,0.5534022620703989,0.3921045408731771,0.917192429022082,1.769970289425327,0.9029968454258676,1.9257456934713033,0.09555396259019051,0.14509699122292763,0.2417289670474169,70.54
dpmlm_shap,"{'rho': 0.7, 'epsilon': 100}",0.5875314618407015,0.5811008886312607,0.42535322294031325,0.9305993690851735,1.744644328670034,0.9148264984227129,1.91238887985001,0.09028604993308756,0.13266231914047938,0.22540997968002496,41.51
dpmlm_shap,"{'rho': 0.7, 'epsilon': 250}",0.6433865885633636,0.6331618340242302,0.47850803995307456,0.9022082018927445,1.8724919862461507,0.917192429022082,1.9511110887908498,0.08565191327585407,0.12304454021837433,0.20583380982309443,41.51
dpmlm_shap,"{'rho': 0.6, 'epsilon': 10}",0.356003847360391,0.3579345184895712,0.2178249376756971,0.8777602523659306,1.754584756208085,0.8596214511041009,1.8011223733553325,0.12266899452600569,0.2023404522531604,0.3548953497237062,39.65
dpmlm_shap,"{'rho': 0.6, 'epsilon': 25}",0.4122807323388663,0.42448882109995634,0.2777538199484167,0.8761829652996845,1.8955944744373996,0.8753943217665615,1.8378658779799772,0.11738716738081129,0.18776778722834137,0.3506684506809407,59.71
dpmlm_shap,"{'rho': 0.6, 'epsilon': 50}",0.49208708867543777,0.4918339056359439,0.32665673538218454,0.8824921135646687,1.8533142083135952,0.8793375394321766,1.9201481704850376,0.10829057462207903,0.1647912362114488,0.32944079530642134,70.54
dpmlm_shap,"{'rho': 0.6, 'epsilon': 100}",0.5519865932591113,0.5418481823860944,0.3878424139120196,0.8919558359621451,1.7700409382784783,0.8974763406940063,1.9202433581539853,0.10074230036712971,0.14691519793651833,0.3036922696067359,41.51
dpmlm_shap,"{'rho': 0.6, 'epsilon': 250}",0.5853120013880331,0.6191768081238099,0.4177606641658059,0.9219242902208202,1.789908084107471,0.8998422712933754,1.9641970329258513,0.09452726120828454,0.13311155178005388,0.2757270339746199,41.51
dpmlm_shap,"{'rho': 0.5, 'epsilon': 10}",0.25489726310312283,0.2985086122972602,0.19390866807900378,0.8099369085173501,1.9009370763369793,0.7981072555205048,1.8320430045646985,0.14241746223123292,0.24349488463687596,0.4567789517391227,39.65
dpmlm_shap,"{'rho': 0.5, 'epsilon': 25}",0.30764261051482045,0.35195700073594777,0.2341258352812256,0.8493690851735016,1.8483949041575438,0.8225552050473186,1.8106402504110035,0.134206432602383,0.21740752561987386,0.44899534310859757,59.71
dpmlm_shap,"{'rho': 0.5, 'epsilon': 50}",0.4446276870819825,0.4368398108633085,0.27163845112303464,0.8738170347003155,2.0058505728001506,0.8430599369085173,1.9355164599489587,0.12118966172358216,0.18353150956544215,0.41615759471818303,70.54
dpmlm_shap,"{'rho': 0.5, 'epsilon': 100}",0.5096220835304217,0.519385688328659,0.35861407191211686,0.9006309148264984,1.8277311317212024,0.8793375394321766,1.902109024465811,0.11143485271028164,0.1595772319129589,0.38040764202219535,41.51
