method,params,P_exact,P_more,P_full,U_nominal_raw,U_ordinal_raw,SD_nominal_raw,SD_ordinal_raw,D_bertscore,D_cosine,D_pp,divergence__count,privacy__exact_count,privacy__full_count,privacy__more_count,privacy_exact_accuracy,privacy_full_accuracy,privacy_more_accuracy,supervised_divergence__label_count,supervised_divergence__utility_nominal_raw_count,supervised_divergence__utility_nominal_score_count,supervised_divergence__utility_score_count,supervised_divergence_label_acc,supervised_divergence_label_baseline_acc,supervised_divergence_label_dummy_acc,supervised_divergence_label_dummy_strategy,supervised_divergence_label_f1,supervised_divergence_label_macro_f1,supervised_divergence_label_racc,supervised_divergence_label_score,supervised_divergence_utility_dummy_strategy,supervised_divergence_utility_nominal_baseline_acc,supervised_divergence_utility_nominal_dummy_acc,supervised_divergence_utility_nominal_weighted_score,supervised_divergence_utility_total_score,supervised_divergence_utility_weighted_score,utility__label_count,utility__utility_nominal_raw_count,utility__utility_nominal_score_count,utility__utility_score_count,utility_label_acc,utility_label_baseline_acc,utility_label_dummy_acc,utility_label_dummy_strategy,utility_label_f1,utility_label_macro_f1,utility_label_racc,utility_label_score,utility_utility_dummy_strategy,utility_utility_nominal_baseline_acc,utility_utility_nominal_dummy_acc,utility_utility_nominal_weighted_score,utility_utility_total_score,utility_utility_weighted_score
dpmlm_shap,"{'rho': 0.8, 'epsilon': 250}",0.6727222595162238,0.48090500315998497,0.2655994392201565,0.9483257544439851,,0.9615543613063249,,0.12647554772409736,0.2955034821178362,0.1280149712121201,2419.0,239,239,239,0.5523012552301255,0.19246861924686193,0.38493723849372385,2419,2419,2419.0,2419.0,0.9615543613063249,0.9731293923108723,0.054981397271599834,mode,0.9600111012010938,0.9600111012010938,0.9873930661864024,0.9873930661864024,mode,0.9731293923108723,0.054981397271599834,0.9873930661864024,0.9873930661864024,0.9873930661864024,2419,2419,2419.0,2419.0,0.9483257544439851,0.9793303017775941,0.054981397271599834,mode,0.9417450686434329,0.9417450686434329,0.9664579606440071,0.9664579606440071,mode,0.9793303017775941,0.054981397271599834,0.9664579606440071,0.9664579606440071,0.9664579606440071
dpmlm_shap,"{'rho': 0.7, 'epsilon': 10}",0.47429113370351705,0.3455342059478122,0.1587618112230624,0.927242662257131,,0.9404712691194709,,0.15391584953625076,0.3674784599194698,0.24181793280455652,2419.0,239,239,239,0.3514644351464435,0.10460251046025104,0.2594142259414226,2419,2419,2419.0,2419.0,0.9404712691194709,0.9731293923108723,0.054981397271599834,mode,0.9396041945692039,0.9396041945692039,0.9644304367402071,0.9644304367402071,mode,0.9731293923108723,0.054981397271599834,0.9644304367402071,0.9644304367402071,0.9644304367402071,2419,2419,2419.0,2419.0,0.927242662257131,0.9793303017775941,0.054981397271599834,mode,0.9135223781929254,0.9135223781929254,0.943649373881932,0.943649373881932,mode,0.9793303017775941,0.054981397271599834,0.943649373881932,0.943649373881932,0.943649373881932
dpmlm_shap,"{'rho': 0.7, 'epsilon': 25}",0.5228665222231779,0.3500803159105182,0.1727500199279086,0.9330301777594047,,0.9487391484084332,,0.15099888983320825,0.3564848778734724,0.23936848071973507,2419.0,239,239,239,0.39748953974895396,0.1087866108786611,0.2594142259414226,2419,2419,2419.0,2419.0,0.9487391484084332,0.9731293923108723,0.054981397271599834,mode,0.9474518074820782,0.9474518074820782,0.9734353894642053,0.9734353894642053,mode,0.9731293923108723,0.054981397271599834,0.9734353894642053,0.9734353894642053,0.9734353894642053,2419,2419,2419.0,2419.0,0.9330301777594047,0.9793303017775941,0.054981397271599834,mode,0.9223928529466775,0.9223928529466775,0.9499105545617172,0.9499105545617172,mode,0.9793303017775941,0.054981397271599834,0.9499105545617171,0.9499105545617171,0.9499105545617171
dpmlm_shap,"{'rho': 0.7, 'epsilon': 50}",0.5793158051547863,0.38730840701874325,0.18345567115526565,0.9371641174038859,,0.9499793303017776,,0.1455033943888667,0.3376044830713158,0.22558931336447885,2419.0,239,239,239,0.4602510460251046,0.11715481171548117,0.28870292887029286,2419,2419,2419.0,2419.0,0.9499793303017776,0.9731293923108723,0.054981397271599834,mode,0.947149779158042,0.947149779158042,0.9747861323728051,0.9747861323728051,mode,0.9731293923108723,0.054981397271599834,0.9747861323728051,0.9747861323728051,0.9747861323728051,2419,2419,2419.0,2419.0,0.9371641174038859,0.9793303017775941,0.054981397271599834,mode,0.9278005738923846,0.9278005738923846,0.9543828264758497,0.9543828264758497,mode,0.9793303017775941,0.054981397271599834,0.9543828264758497,0.9543828264758497,0.9543828264758497
dpmlm_shap,"{'rho': 0.7, 'epsilon': 100}",0.6219256272495586,0.4444705182456285,0.2407576986735963,0.9462587846217445,,0.9520463001240181,,0.13979954244480394,0.3214490927537151,0.20719060074111229,2419.0,239,239,239,0.5104602510460251,0.17573221757322174,0.3472803347280335,2419,2419,2419.0,2419.0,0.9520463001240181,0.9731293923108723,0.054981397271599834,mode,0.9506275005179555,0.9506275005179555,0.9770373705538046,0.9770373705538046,mode,0.9731293923108723,0.054981397271599834,0.9770373705538046,0.9770373705538046,0.9770373705538046,2419,2419,2419.0,2419.0,0.9462587846217445,0.9793303017775941,0.054981397271599834,mode,0.9397352994353708,0.9397352994353708,0.964221824686941,0.964221824686941,mode,0.9793303017775941,0.054981397271599834,0.964221824686941,0.964221824686941,0.964221824686941
dpmlm_shap,"{'rho': 0.7, 'epsilon': 250}",0.6400647111855269,0.4598724921993653,0.2466926669636312,0.9458453906572964,,0.954940057875155,,0.13451706830900334,0.3067613684500284,0.18939223692725363,2419.0,239,239,239,0.5188284518828452,0.17154811715481172,0.3598326359832636,2419,2419,2419.0,2419.0,0.954940057875155,0.9731293923108723,0.054981397271599834,mode,0.9529424444179703,0.9529424444179703,0.9801891040072039,0.9801891040072039,mode,0.9731293923108723,0.054981397271599834,0.9801891040072039,0.9801891040072039,0.9801891040072039,2419,2419,2419.0,2419.0,0.9458453906572964,0.9793303017775941,0.054981397271599834,mode,0.9368163320690112,0.9368163320690112,0.9637745974955277,0.9637745974955277,mode,0.9793303017775941,0.054981397271599834,0.9637745974955277,0.9637745974955277,0.9637745974955277
dpmlm_shap,"{'rho': 0.6, 'epsilon': 10}",0.38268094996175667,0.2675238205661823,0.09339689942306142,0.9247622984704423,,0.9148408433236874,,0.16968838332752986,0.40122359782863914,0.3299281589450584,2419.0,239,239,239,0.28870292887029286,0.04602510460251046,0.1799163179916318,2419,2419,2419.0,2419.0,0.9148408433236874,0.9731293923108723,0.054981397271599834,mode,0.9128635103240862,0.9128635103240862,0.9365150832958127,0.9365150832958127,mode,0.9731293923108723,0.054981397271599834,0.9365150832958128,0.9365150832958128,0.9365150832958128,2419,2419,2419.0,2419.0,0.9247622984704423,0.9793303017775941,0.054981397271599834,mode,0.9114969913594235,0.9114969913594235,0.9409660107334525,0.9409660107334525,mode,0.9793303017775941,0.054981397271599834,0.9409660107334525,0.9409660107334525,0.9409660107334525
dpmlm_shap,"{'rho': 0.6, 'epsilon': 25}",0.4114964112735564,0.28310871660271403,0.1170270552759146,0.9198015708970649,,0.9226953286482017,,0.16447925668651775,0.38147804956019243,0.3249976582234454,2419.0,239,239,239,0.28870292887029286,0.06276150627615062,0.200836820083682,2419,2419,2419.0,2419.0,0.9226953286482017,0.9731293923108723,0.054981397271599834,mode,0.9205136280173978,0.9205136280173978,0.945069788383611,0.945069788383611,mode,0.9731293923108723,0.054981397271599834,0.9450697883836109,0.9450697883836109,0.9450697883836109,2419,2419,2419.0,2419.0,0.9198015708970649,0.9793303017775941,0.054981397271599834,mode,0.9021635497279772,0.9021635497279772,0.9355992844364938,0.9355992844364938,mode,0.9793303017775941,0.054981397271599834,0.9355992844364938,0.9355992844364938,0.9355992844364938
dpmlm_shap,"{'rho': 0.6, 'epsilon': 50}",0.49880772028897363,0.33716736186971347,0.14671194546102803,0.9206283588259612,,0.9421248449772633,,0.15576038421210597,0.35357866044771874,0.3003093768654277,2419.0,239,239,239,0.37656903765690375,0.09205020920502092,0.23430962343096234,2419,2419,2419.0,2419.0,0.9421248449772633,0.9731293923108723,0.054981397271599834,mode,0.9409030134267012,0.9409030134267012,0.9662314272850068,0.9662314272850068,mode,0.9731293923108723,0.054981397271599834,0.9662314272850067,0.9662314272850067,0.9662314272850067,2419,2419,2419.0,2419.0,0.9206283588259612,0.9793303017775941,0.054981397271599834,mode,0.9029942162043935,0.9029942162043935,0.9364937388193202,0.9364937388193202,mode,0.9793303017775941,0.054981397271599834,0.9364937388193202,0.9364937388193202,0.9364937388193202
dpmlm_shap,"{'rho': 0.6, 'epsilon': 100}",0.5626371917005358,0.39640488188711087,0.1802084529240933,0.9317899958660604,,0.9508061182306738,,0.14817314980295188,0.3329408748823042,0.2726842412058495,2419.0,239,239,239,0.4351464435146444,0.12133891213389121,0.28870292887029286,2419,2419,2419.0,2419.0,0.9508061182306738,0.9731293923108723,0.054981397271599834,mode,0.9498080180554963,0.9498080180554963,0.9756866276452049,0.9756866276452049,mode,0.9731293923108723,0.054981397271599834,0.9756866276452049,0.9756866276452049,0.9756866276452049,2419,2419,2419.0,2419.0,0.9317899958660604,0.9793303017775941,0.054981397271599834,mode,0.9224851862348894,0.9224851862348894,0.9485688729874776,0.9485688729874776,mode,0.9793303017775941,0.054981397271599834,0.9485688729874776,0.9485688729874776,0.9485688729874776
