company,description,category,review_id,stars,title,review
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49990,5,"Definitely the best obtainable",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49991,5,"Excellent products",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49992,5,"Unsurpassed quality every time",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49993,5,"I can always trust ……..",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49994,5,"Simply the Best!",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49995,5,"Natural Greek Pine Honey",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49996,5,"Excellent products which I use every…",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",49997,5,"The Hellenic Deli has an amazing range…",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50008,4,"Quality healthy products at affordable…",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50009,4,"Pine honey",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50010,4,"Quick delivery ,good quality honey",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50011,4,"Delicious but a delivery time would be helpful",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50012,4,"The product is excellent",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50013,4,"What a great pleasure to purchase from…",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50014,4,"Excellent product",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50015,4,"Always high quality products and service although delivery charges a little on the high side.",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50016,4,"Tasty products",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50017,4,"I have been buying from the hellenic…",""
"thehellenicdeli.com","Our website provides everything you need to know about our products and services.","Restaurants & Bars",50018,4,"The best I've ever tasted...",""
