dataset,method,params,split,privacy_full_mean_reciprocal_rank,privacy_full_accuracy,privacy_full_deid_mean_reciprocal_rank,privacy_full_deid_accuracy,privacy_full_deid_nobart_mean_reciprocal_rank,privacy_full_deid_nobart_accuracy,privacy_full_nobart_mean_reciprocal_rank,privacy_full_nobart_accuracy,utility_scenario_acc,utility_scenario_macro_f1,utility_scenario_f1,utility_utility_nominal_raw_acc,utility__utility_nominal_raw_count,pseudo_utility_scenario_acc,pseudo_utility_scenario_macro_f1,pseudo_utility_scenario_f1,pseudo_utility_utility_nominal_raw_acc,pseudo_utility__utility_nominal_raw_count,divergence_bertscore,divergence_cosine,runtime_avg_anon_time_s,utility_scenario_dummy_strategy,pseudo_utility_scenario_dummy_strategy,utility_scenario_baseline_acc,utility_scenario_baseline_macro_f1,utility_scenario_baseline_f1,utility_scenario_dummy_acc,pseudo_utility_scenario_baseline_acc,pseudo_utility_scenario_baseline_macro_f1,pseudo_utility_scenario_baseline_f1,pseudo_utility_scenario_dummy_acc,divergence_pp,runtime_anon_total_time_s,runtime_anon_texts_processed,runtime_bk_gen_total_time_s,runtime_deid_total_time_s,runtime_risk_total_time_s,runtime_train_total_time_s,runtime_real_anon_total_time_s
rat_bench,dpmlm_shap,"{'epsilon': 50, 'k': 10}",,0.158088833456093,0.06557377049180328,0.48126401192791074,0.36065573770491804,0.421322315605864,0.3114754098360656,0.3443216555102986,0.22950819672131148,0.9033333333333333,0.9001227144866385,0.9001227144866385,0.9033333333333333,300,0.9266666666666666,0.9269174401563264,0.9269174401563264,0.9266666666666666,300,0.10570901930332184,0.19252720683813096,52.99700602200322,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.3103775280409938,19395.21,300.0,13809.0,52.34,2187.0,22.1824,15899.101806600966
rat_bench,dpmlm_shap,"{'epsilon': 50, 'k': 15}",,0.14458443829281342,0.06557377049180328,0.46933934716084713,0.36065573770491804,0.3751706856626861,0.2786885245901639,0.29575783647888904,0.16393442622950818,0.8333333333333334,0.8369726292378226,0.8369726292378226,0.8333333333333334,300,0.9133333333333333,0.9138401559454191,0.9138401559454191,0.9133333333333333,300,0.11574211279551189,0.2098842962582906,61.16089633862454,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.3660275781270703,19395.21,300.0,13809.0,52.34,2187.0,22.1824,18348.268901587362
rat_bench,dpmlm_shap,"{'epsilon': 50, 'k': 25}",,0.13389262213401515,0.06557377049180328,0.4208469365968798,0.3114754098360656,0.32279313952022426,0.2459016393442623,0.2573532941491916,0.14754098360655737,0.9066666666666666,0.9071174906317685,0.9071174906317685,0.9066666666666666,300,0.89,0.8907683695572809,0.8907683695572809,0.89,300,0.13081863741079966,0.2362875253458818,72.11516666666667,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.44069855835457733,19395.21,300.0,13809.0,52.34,2187.0,22.1824,21634.55
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 2}",,0.32948924543027547,0.09836065573770492,0.683996648559119,0.6065573770491803,0.5597238454808274,0.47540983606557374,0.5100434928997652,0.39344262295081966,0.8866666666666667,0.8854342564448947,0.8854342564448947,0.8866666666666667,300,0.95,0.9503492588896733,0.9503492588896733,0.95,300,0.06287482698758443,0.11155014127492904,18.675922205423717,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.13406476048346175,11585.25,300.0,13809.0,52.34,2187.0,22.1824,5602.776661627115
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 3}",,0.27539088477453777,0.09836065573770492,0.6511344515575777,0.5737704918032787,0.5271483665426435,0.4262295081967213,0.4872091174867562,0.3770491803278688,0.7266666666666667,0.6640822926537212,0.6640822926537212,0.7266666666666667,300,0.9466666666666667,0.9470971506369735,0.9470971506369735,0.9466666666666667,300,0.07167357087135315,0.12349315573771795,22.186651653522233,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.17604549179479906,11585.25,300.0,13809.0,52.34,2187.0,22.1824,6655.99549605667
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 5}",,0.24352210019727139,0.11475409836065574,0.6101191510545089,0.5245901639344263,0.47572767207058353,0.36065573770491804,0.4655204880181957,0.36065573770491804,0.97,0.9700638344706141,0.9700638344706141,0.97,300,0.9366666666666666,0.9372434729811779,0.9372434729811779,0.9366666666666666,300,0.08490254521369935,0.1438478241364161,27.69178164235029,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.2418749401506526,11585.25,300.0,13809.0,52.34,2187.0,22.1824,8307.534492705086
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 7}",,0.21952392169089613,0.11475409836065574,0.5671560579142744,0.45901639344262296,0.43310725766468605,0.3442622950819672,0.4033345499507854,0.26229508196721313,0.9466666666666667,0.9463933780055184,0.9463933780055184,0.9466666666666667,300,0.9333333333333333,0.933871438296217,0.933871438296217,0.9333333333333333,300,0.09592491587003073,0.15984810441732406,31.59968999855287,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.28860507219769105,11585.25,300.0,13809.0,52.34,2187.0,22.1824,9479.906999565861
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 10}",,0.2147884022012783,0.11475409836065574,0.5649131451176804,0.45901639344262296,0.3927615104724358,0.3114754098360656,0.39673805982014554,0.26229508196721313,0.92,0.9192554557124519,0.9192554557124519,0.92,300,0.9233333333333333,0.923868863630832,0.923868863630832,0.9233333333333333,300,0.10473646620909373,0.17423002898693085,35.949845542643246,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.34062352413448,11585.25,300.0,13809.0,52.34,2187.0,22.1824,10784.953662792974
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 15}",,0.20742554692846008,0.11475409836065574,0.5079694927980973,0.39344262295081966,0.35351108075449417,0.26229508196721313,0.3351382915603246,0.19672131147540983,0.9066666666666666,0.9041899096962026,0.9041899096962026,0.9066666666666666,300,0.9166666666666666,0.9170549632846235,0.9170549632846235,0.9166666666666666,300,0.11708180685838064,0.1957948770125707,40.976235032125906,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.4007282715220606,11585.25,300.0,13809.0,52.34,2187.0,22.1824,12292.870509637773
rat_bench,dpmlm_shap,"{'epsilon': 100, 'k': 25}",,0.2034918042109079,0.11475409836065574,0.47716876095315486,0.3770491803278688,0.33930231238965614,0.2459016393442623,0.3204136504121534,0.18032786885245902,0.84,0.8356582415405945,0.8356582415405945,0.84,300,0.9066666666666666,0.9061884115096571,0.9061884115096571,0.9066666666666666,300,0.12843722065289814,0.21342363993326824,46.081966666666666,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.46178177936600523,11585.25,300.0,13809.0,52.34,2187.0,22.1824,13824.59
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 2}",,0.33290454597672353,0.08196721311475409,0.7077556603605609,0.6229508196721312,0.5965415814788912,0.5245901639344263,0.5382903133274691,0.4262295081967213,0.9566666666666667,0.9569295294358772,0.9569295294358772,0.9566666666666667,300,0.9433333333333334,0.943298589822195,0.943298589822195,0.9433333333333334,300,0.06303510109583536,0.10868798474470774,20.13564523264971,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.1424806813577368,12334.52,300.0,13809.0,52.34,2187.0,22.1824,6040.693569794914
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 3}",,0.30294097584921903,0.13114754098360656,0.674634174655326,0.6065573770491803,0.5308113730146319,0.4262295081967213,0.512411039849454,0.39344262295081966,0.9466666666666667,0.9462184873949581,0.9462184873949581,0.9466666666666667,300,0.93,0.9301489470980998,0.9301489470980998,0.93,300,0.07426877597967783,0.12219065805276234,25.31103726609843,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.20067521940953076,12334.52,300.0,13809.0,52.34,2187.0,22.1824,7593.3111798295295
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 5}",,0.25433679433341955,0.13114754098360656,0.6241002296678769,0.5409836065573771,0.4948519696230634,0.39344262295081966,0.46859201650940335,0.36065573770491804,0.89,0.8849673202614379,0.8849673202614379,0.89,300,0.9233333333333333,0.9234964658693473,0.9234964658693473,0.9233333333333333,300,0.08540439744790396,0.13943092226982118,30.748057724415204,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.2618116303142435,12334.52,300.0,13809.0,52.34,2187.0,22.1824,9224.417317324562
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 7}",,0.2338514963891052,0.13114754098360656,0.6080113860984467,0.5409836065573771,0.45733380096150583,0.3770491803278688,0.4257004932403271,0.32786885245901637,0.9466666666666667,0.9472049689440993,0.9472049689440993,0.9466666666666667,300,0.9233333333333333,0.9234964658693473,0.9234964658693473,0.9233333333333333,300,0.09445065359274546,0.1521007349093755,34.3354830623775,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.30215032523604635,12334.52,300.0,13809.0,52.34,2187.0,22.1824,10300.64491871325
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 10}",,0.22983179113989174,0.13114754098360656,0.5753206057401409,0.47540983606557374,0.42430073111862554,0.3442622950819672,0.38687334505619814,0.26229508196721313,0.9133333333333333,0.9141481000022651,0.9141481000022651,0.9133333333333333,300,0.9233333333333333,0.9230598942319518,0.9230598942319518,0.9233333333333333,300,0.1040795471270879,0.16471525450547536,39.133462107415916,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.35610105443754747,12334.52,300.0,13809.0,52.34,2187.0,22.1824,11740.038632224774
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 15}",,0.22599338032013552,0.13114754098360656,0.564195063278372,0.47540983606557374,0.4028089657246867,0.3114754098360656,0.37891431797746017,0.2459016393442623,0.77,0.7618043165064131,0.7618043165064131,0.77,300,0.9166666666666666,0.9161053125077109,0.9161053125077109,0.9166666666666666,300,0.11410349826018015,0.17949862370888392,44.18252203372185,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.4128750549592821,12334.52,300.0,13809.0,52.34,2187.0,22.1824,13254.756610116556
rat_bench,dpmlm_shap,"{'epsilon': 250, 'k': 25}",,0.22891035006016594,0.13114754098360656,0.5261600565572333,0.4262295081967213,0.37455949975378794,0.29508196721311475,0.3600910952325566,0.2459016393442623,0.8866666666666667,0.8852453854297945,0.8852453854297945,0.8866666666666667,300,0.9033333333333333,0.9025885936772079,0.9025885936772079,0.9033333333333333,300,0.12290396134058634,0.19191994806130727,48.57953333333334,mode,mode,0.88,0.8734883720930232,0.8734883720930232,0.37,0.9733333333333334,0.9734245236932096,0.9734245236932096,0.37,0.4623171145628126,12334.52,300.0,13809.0,52.34,2187.0,22.1824,14573.86
