method,params,split,P_exact,P_more,P_full,TRIR_exact,TRIR_more,TRIR_full,U_acc,U_mae,PU_acc,PU_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'epsilon': 100, 'rho': 0.2}",,0.39852882540885215,0.40446254905234297,0.23732997951908955,0.29133858267716534,0.28346456692913385,0.15873015873015872,0.8572555205047319,1.9425593879874494,0.804416403785489,1.9283095930539749,0.14756532182640833,0.20032491288162557,0.6068820164576674,43.68943643175361
dpmlm_shap,"{'epsilon': 100, 'rho': 0.1}",,0.33445233661406565,0.3447872710396845,0.1936284771547362,0.2283464566929134,0.23622047244094488,0.1349206349206349,0.830441640378549,1.9244938315487148,0.7602523659305994,1.930145429120746,0.16219207023972593,0.21648906668418966,0.6820698716288497,48.26476340694006
dpmlm_shap,"{'epsilon': 250, 'rho': 0.9}",,0.7416935327276055,0.7234023703920318,0.5755092187415158,0.6535433070866141,0.6141732283464567,0.47619047619047616,0.9321766561514195,1.898171116230858,0.9487381703470031,1.931498434695972,0.0691890947356209,0.09958317104950312,0.06469289972417003,11.032911675839749
dpmlm_shap,"{'epsilon': 250, 'rho': 0.8}",,0.6781294275419598,0.6870407921467212,0.5184064754268443,0.5826771653543307,0.5984251968503937,0.4126984126984127,0.9605678233438486,1.8253449758044733,0.9353312302839116,1.9458675506823755,0.07742123625443936,0.11210289820793676,0.13536609568115007,15.701376898986574
dpmlm_shap,"{'epsilon': 250, 'rho': 0.7}",,0.6433865885633636,0.6331618340242302,0.47850803995307456,0.5433070866141733,0.5275590551181102,0.38095238095238093,0.9305993690851735,1.84363918372445,0.917192429022082,1.9511110887908498,0.0856519242754494,0.1230445587860673,0.20583380982309443,20.35626859267157
dpmlm_shap,"{'epsilon': 250, 'rho': 0.6}",,0.5853120013880331,0.6191768081238099,0.4177606641658059,0.48031496062992124,0.5039370078740157,0.3253968253968254,0.9140378548895899,1.7976465896014884,0.8998422712933754,1.9641970329258513,0.09452724997365512,0.13311157970210355,0.2757270339746199,24.97321115295458
dpmlm_shap,"{'epsilon': 250, 'rho': 0.5}",,0.5274554180024794,0.5821276845471524,0.38913627244413257,0.4094488188976378,0.47244094488188976,0.30158730158730157,0.8832807570977917,1.8185076185541271,0.8817034700315457,1.9614741710482548,0.10398024597942641,0.14329822923200738,0.34535398837099196,29.57256470972533
dpmlm_shap,"{'epsilon': 250, 'rho': 0.4}",,0.4799853439417906,0.5343551061372073,0.34468107143388194,0.3543307086614173,0.41732283464566927,0.25396825396825395,0.88801261829653,1.7724351245344643,0.8659305993690851,1.9695660813075537,0.11434133308543015,0.1535956395631333,0.41549925834545076,34.206156682038895
dpmlm_shap,"{'epsilon': 250, 'rho': 0.3}",,0.4502534746106421,0.5175894718860579,0.3285228616186167,0.3228346456692913,0.4094488188976378,0.23809523809523808,0.8722397476340694,1.8350716086675762,0.8454258675078864,1.996727894444672,0.12538189325798949,0.1651589137851628,0.48576818222205725,38.84791687052078
dpmlm_shap,"{'epsilon': 250, 'rho': 0.2}",,0.4225635029445413,0.49990020714731503,0.30848883221015655,0.31496062992125984,0.3779527559055118,0.2222222222222222,0.863564668769716,1.8872738286936812,0.8241324921135647,1.9858651411428767,0.13782055055493436,0.17811687312996727,0.5565509470787605,43.52361989565136
