dataset,method,params,split,privacy_exact_mean_reciprocal_rank,privacy_exact_accuracy,privacy_full_mean_reciprocal_rank,privacy_full_accuracy,privacy_more_mean_reciprocal_rank,privacy_more_accuracy,utility_country_acc,utility_country_macro_f1,utility_country_f1,utility_year_acc,utility_year_macro_mae,utility_year_mae,utility_utility_ordinal_raw_mae,utility__utility_ordinal_raw_count,utility_utility_nominal_raw_acc,utility__utility_nominal_raw_count,pseudo_utility_country_acc,pseudo_utility_country_macro_f1,pseudo_utility_country_f1,pseudo_utility_year_acc,pseudo_utility_year_macro_mae,pseudo_utility_year_mae,pseudo_utility_utility_ordinal_raw_mae,pseudo_utility__utility_ordinal_raw_count,pseudo_utility_utility_nominal_raw_acc,pseudo_utility__utility_nominal_raw_count,divergence_bertscore,divergence_cosine,runtime_avg_anon_time_s,utility_country_dummy_strategy,utility_year_dummy_strategy,pseudo_utility_country_dummy_strategy,pseudo_utility_year_dummy_strategy,utility_country_baseline_acc,utility_country_baseline_macro_f1,utility_country_baseline_f1,utility_country_dummy_acc,utility_year_baseline_acc,utility_year_baseline_macro_mae,utility_year_baseline_mae,utility_year_dummy_mae,pseudo_utility_country_baseline_acc,pseudo_utility_country_baseline_macro_f1,pseudo_utility_country_baseline_f1,pseudo_utility_country_dummy_acc,pseudo_utility_year_baseline_acc,pseudo_utility_year_baseline_macro_mae,pseudo_utility_year_baseline_mae,pseudo_utility_year_dummy_mae,divergence_pp,runtime_anon_total_time_s,runtime_anon_texts_processed,runtime_bk_gen_total_time_s,runtime_deid_total_time_s,runtime_risk_total_time_s,runtime_train_total_time_s,runtime_real_anon_total_time_s
tab,dpprompt,{'epsilon': 100},,0.16477848998068936,0.09448818897637795,0.12551557913418396,0.0873015873015873,0.20957836334845226,0.14173228346456693,0.4321966693100714,0.1928987779036256,0.1928987779036256,0.1514670896114195,2.058458671716002,2.1149881046788264,2.086723388197414,2536.0,0.4321966693100714,1268.0,0.4091990483743061,0.3873428294559744,0.3873428294559744,0.16653449643140364,2.4673341555190302,2.501189532117367,2.484261843818199,2536,0.40919904837430615,1268,0.189114141662758,0.7552455696431956,0.5326656151419558,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,,675.42,1268.0,0.0,0.0,0.0,0.0,675.42
tab,dpprompt,{'epsilon': 250},,0.17303071716676918,0.09448818897637795,0.16313438842758798,0.10317460317460317,0.2518324358108691,0.1968503937007874,0.424,0.18297222124930565,0.18297222124930565,0.112,2.1040351557980745,2.1696,2.1368175778990373,2536.0,0.42399999999999993,1268.0,0.4056,0.38901582519124905,0.38901582519124905,0.176,2.5212497266675573,2.5624,2.5418248633337788,2536,0.40559999999999996,1268,0.18709234619140624,0.7526061232697219,0.7618927444794953,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,,966.08,1268.0,0.0,0.0,0.0,0.0,966.08
tab,dpmlm_uniform,{'epsilon': 10},,0.04527847070241319,0.007874015748031496,0.015989332377936094,0.007936507936507936,0.04981333280948282,0.015748031496062992,0.32965299684542587,0.0826413602214314,0.0826413602214314,0.1474763406940063,1.8602906850086087,1.8698738170347002,1.8650822510216545,2536.0,0.32965299684542587,1268.0,0.1719242902208202,0.05360064352682079,0.05360064352682079,0.11908517350157728,3.179057696784498,3.142744479495268,3.1609010881398825,2536,0.1719242902208202,1268,0.28703118555177276,0.6587179829410574,77.84388012618297,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,1.0,98706.04,1268.0,0.0,0.0,0.0,0.0,98706.04
tab,dpmlm_uniform,{'epsilon': 25},,0.1122403271749159,0.031496062992125984,0.10482310918178324,0.06349206349206349,0.20196558881741566,0.11811023622047244,0.5583596214511041,0.2622855072623523,0.2622855072623523,0.23264984227129337,1.7592718583700824,1.7429022082018928,1.7510870332859876,2536.0,0.5583596214511041,1268.0,0.5520504731861199,0.43534792894665264,0.43534792894665264,0.13722397476340695,1.953381333547525,1.9542586750788644,1.9538200043131948,2536,0.5520504731861199,1268,0.2156980445708386,0.2901052060046407,87.89133280757099,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.9970015824012793,111446.21,1268.0,0.0,0.0,0.0,0.0,111446.21
tab,dpmlm_uniform,{'epsilon': 50},,0.5058442317972698,0.36220472440944884,0.3924987681724817,0.30952380952380953,0.565228809753404,0.47244094488188976,0.8974763406940063,0.7208735547125978,0.7208735547125978,0.25630914826498424,1.7734213814595776,1.7460567823343849,1.7597390818969814,2536.0,0.8974763406940063,1268.0,0.8730283911671924,0.8213805967717552,0.8213805967717552,0.2547318611987382,1.6096851103806444,1.6025236593059937,1.606104384843319,2536,0.8730283911671924,1268,0.1631442539229378,0.16339142564155326,79.51164037854889,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.8782382050724704,100820.76,1268.0,0.0,0.0,0.0,0.0,100820.76
tab,dpmlm_uniform,{'epsilon': 100},,0.5481004936554479,0.41732283464566927,0.41546242914772336,0.31746031746031744,0.5804599420463659,0.49606299212598426,0.9463722397476341,0.8858540733383075,0.8858540733383075,0.24684542586750788,1.789341020992893,1.7665615141955835,1.7779512675942384,2536.0,0.9463722397476341,1268.0,0.9148264984227129,0.8770685806453945,0.8770685806453945,0.2618296529968454,1.6224820735702732,1.612776025236593,1.617629049403433,2536,0.9148264984227129,1268,0.15098449489107643,0.14493485180549442,42.32592271293375,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.8099875904700106,53669.27,1268.0,0.0,0.0,0.0,0.0,53669.27
tab,dpmlm_uniform,{'epsilon': 250},,0.5861181796311429,0.4645669291338583,0.46290792004007175,0.3968253968253968,0.6231032968285753,0.5511811023622047,0.9282334384858044,0.8240877347509087,0.8240877347509087,0.27287066246056785,1.6829308247537946,1.6585173501577286,1.6707240874557618,2536.0,0.9282334384858044,1268.0,0.9250788643533123,0.8913252041560806,0.8913252041560806,0.2689274447949527,1.6484743596036076,1.635646687697161,1.6420605236503842,2536,0.9250788643533123,1268,0.14629313927907672,0.13942653899689203,82.91686119873818,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.7749397875770461,105138.58,1268.0,0.0,0.0,0.0,0.0,105138.58
tab,dpmlm_shap,{'epsilon': 10},,0.045145509266417555,0.007874015748031496,0.013583758121000647,0.007936507936507936,0.04252724346331907,0.007874015748031496,0.32965299684542587,0.0826413602214314,0.0826413602214314,0.11356466876971609,2.019139547728774,2.0496845425867507,2.0344120451577625,2536.0,0.32965299684542587,1268.0,0.20110410094637224,0.088359244651369,0.088359244651369,0.11593059936908517,2.7234237662817415,2.720031545741325,2.721727656011533,2536,0.20110410094637224,1268,0.2751567855900394,0.6190431475968391,71.55305993690851,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.9892405969625748,82158.25,1268.0,24439.0,128.03,8443.0,46.8806,90729.28
tab,dpmlm_shap,"{'epsilon': 10, 'k': 2}",,0.6624652142821468,0.5433070866141733,0.366048076629448,0.015873015873015872,0.7043069623117542,0.5433070866141733,0.9282334384858044,0.8215068000981992,0.8215068000981992,0.23659305993690852,1.9760479740689574,1.9361198738170347,1.9560839239429963,2536.0,0.9282334384858044,1268.0,0.8990536277602523,0.804514331242235,0.804514331242235,0.22870662460567823,1.8638578050356212,1.8706624605678233,1.8672601328017224,2536,0.8990536277602523,1268,0.0873937413613503,0.13867550917933416,27.52302545658534,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.17134980867212274,51335.57,1268.0,50930.0,128.03,8443.0,92.62219999999999,34899.196278950214
tab,dpmlm_shap,"{'epsilon': 10, 'k': 2}",test,0.4143799574554555,0.0,,,0.6254168249774334,0.5118110236220472,,,,,,,,,,,0.9133858267716536,0.8684046508036316,0.8684046508036316,0.16535433070866143,2.4092403144832812,2.1338582677165356,2.2715492910999084,2536,0.9133858267716535,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.12212837811212254,,,,,,,
tab,dpmlm_shap,"{'epsilon': 10, 'k': 3}",,0.5726533257036912,0.4251968503937008,0.2457841014741685,0.007936507936507936,0.6323909518130666,0.4409448818897638,0.9093059936908517,0.7479799857319621,0.7479799857319621,0.27365930599369087,1.6568565837451006,1.6553627760252365,1.6561096798851687,2536.0,0.9093059936908517,1268.0,0.8738170347003155,0.7712281339168485,0.7712281339168485,0.22949526813880125,1.8600806531355027,1.8682965299684542,1.8641885915519785,2536,0.8738170347003155,1268,0.09615221657211472,0.1564229689655996,33.45509213370599,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.22030382057939638,51335.57,1268.0,50930.0,128.03,8443.0,92.62219999999999,42421.05682553919
tab,dpmlm_shap,"{'epsilon': 10, 'k': 3}",test,0.2888643969005247,0.007874015748031496,,,0.5018695112997922,0.36220472440944884,,,,,,,,,,,0.889763779527559,0.8035624818303839,0.8035624818303839,0.1889763779527559,2.353788955195605,2.062992125984252,2.2083905405899285,2536,0.889763779527559,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.19103763146964947,,,,,,,
tab,dpmlm_shap,"{'epsilon': 10, 'k': 5}",,0.5112369781830982,0.3700787401574803,0.1472011744185048,0.007936507936507936,0.5294586775642303,0.30708661417322836,0.88801261829653,0.6760963605480231,0.6760963605480231,0.22870662460567823,2.0301235914494926,1.9952681388012619,2.012695865125377,2536.0,0.88801261829653,1268.0,0.8501577287066246,0.7366352344309995,0.7366352344309995,0.22555205047318613,1.853599572300953,1.862776025236593,1.858187798768773,2536,0.8501577287066246,1268,0.10608040825801693,0.1771637126568364,39.79201430967218,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.2725988773518013,51335.57,1268.0,50930.0,128.03,8443.0,92.62219999999999,50456.27414466433
tab,dpmlm_shap,"{'epsilon': 10, 'k': 5}",test,0.1836864383761093,0.007874015748031496,,,0.4467469836340564,0.33070866141732286,,,,,,,,,,,0.8740157480314961,0.7504866229726879,0.7504866229726879,0.2204724409448819,2.2892417353414793,1.9921259842519685,2.140683859796724,2536,0.8740157480314961,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.2346495996690305,,,,,,,
tab,dpmlm_shap,"{'epsilon': 10, 'k': 7}",,0.4740205824077981,0.33070866141732286,0.10849745813783819,0.007936507936507936,0.4480770739488931,0.2047244094488189,0.8706624605678234,0.6040251448112856,0.6040251448112856,0.22949526813880125,1.7943139774207708,1.8130914826498423,1.8037027300353063,2536.0,0.8706624605678234,1268.0,0.832807570977918,0.7113255561022216,0.7113255561022216,0.21608832807570977,1.8667523921778795,1.8761829652996846,1.871467678738782,2536,0.832807570977918,1268,0.11309277423736801,0.19317782928796973,43.668107157951866,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.30458609290017485,51335.57,1268.0,50930.0,128.03,8443.0,92.62219999999999,55371.15987628297
tab,dpmlm_shap,"{'epsilon': 10, 'k': 7}",test,0.13746673506979193,0.007874015748031496,,,0.37529499691017265,0.25984251968503935,,,,,,,,,,,0.8661417322834646,0.7677855412230412,0.7677855412230412,0.2204724409448819,2.257110666637521,1.9606299212598426,2.108870293948682,2536,0.8661417322834645,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.2808048160356541,,,,,,,
tab,dpmlm_shap,"{'epsilon': 10, 'k': 10}",,0.43526129449495055,0.29133858267716534,0.08024111516474867,0.007936507936507936,0.3648843480396317,0.13385826771653545,0.8690851735015773,0.6072805696366051,0.6072805696366051,0.23186119873817035,1.9798954378237994,1.9810725552050472,1.9804839965144234,2536.0,0.8690851735015773,1268.0,0.8209779179810726,0.6889998102112878,0.6889998102112878,0.21529968454258674,1.8607033813786593,1.8746056782334384,1.8676545298060492,2536,0.8209779179810726,1268,0.1192642696178298,0.20636897029983883,47.244952681388014,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.3341037884817362,51335.57,1268.0,50930.0,128.03,8443.0,92.62219999999999,59906.6
tab,dpmlm_shap,"{'epsilon': 10, 'k': 10}",test,0.10110336231726137,0.007874015748031496,,,0.3128418088008928,0.1968503937007874,,,,,,,,,,,0.84251968503937,0.7422854922854923,0.7422854922854923,0.23622047244094488,2.290933285242748,1.9606299212598426,2.125781603251295,2536,0.84251968503937,1268,,,,,,mode,median,,,,,,,,,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.3294853170242117,,,,,,,
tab,dpmlm_shap,"{'epsilon': 10, 'lambda': 0.99}",,0.7113433169210492,0.6062992125984252,0.5733958130530282,0.49206349206349204,0.7018833003693012,0.6141732283464567,0.9582018927444795,0.9273286193015245,0.9273286193015245,0.25709779179810727,1.8626857053699892,1.8130914826498423,1.8378885940099157,2536.0,0.9582018927444795,1268.0,0.9384858044164038,0.9075108244045312,0.9075108244045312,0.19479495268138802,1.9775190411546377,1.9897476340694007,1.983633337612019,2536,0.9384858044164038,1268,0.06922355472853507,0.10275113568509038,8.94487683757173,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.022538997000113806,7997.47,1268.0,24439.0,128.03,8443.0,46.8806,11342.103830040953
tab,dpmlm_shap,"{'epsilon': 10, 'lambda': 0.98}",,0.6252057660960576,0.5118110236220472,0.4865375133965794,0.3968253968253968,0.6325099443565688,0.5275590551181102,0.9471608832807571,0.908100236147327,0.908100236147327,0.26813880126182965,1.786105247917236,1.7405362776025237,1.76332076275988,2536.0,0.9471608832807571,1268.0,0.8935331230283912,0.8354348208521046,0.8354348208521046,0.19873817034700317,1.9653045862546235,1.9787066246056781,1.9720056054301507,2536,0.8935331230283912,1268,0.0770194915002829,0.11629557393326745,10.91924362853767,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.0429016134020611,7997.47,1268.0,24439.0,128.03,8443.0,46.8806,13845.600920985766
tab,dpmlm_shap,"{'epsilon': 10, 'lambda': 0.95}",,0.5377106401050972,0.4251968503937008,0.3780947170842213,0.29365079365079366,0.5280178672813371,0.41732283464566927,0.7523659305993691,0.542772754504793,0.542772754504793,0.26735015772870663,1.7506830600996204,1.7176656151419558,1.734174337620788,2536.0,0.7523659305993691,1268.0,0.6332807570977917,0.5613963019146784,0.5613963019146784,0.20268138801261829,2.0526906712139215,2.082807570977918,2.0677491210959196,2536,0.6332807570977917,1268,0.08246056683808095,0.15444082205039847,12.221237888642342,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.05632972098438011,7997.47,1268.0,24439.0,128.03,8443.0,46.8806,15496.52964279849
tab,dpmlm_shap,"{'epsilon': 10, 'lambda': 0.9}",,0.47692950127350203,0.36220472440944884,0.3354629188668394,0.24603174603174602,0.4858696676073935,0.3858267716535433,0.5496845425867508,0.2883952164737009,0.2883952164737009,0.2476340694006309,1.8975040874793925,1.8564668769716088,1.8769854822255008,2536.0,0.5496845425867508,1268.0,0.4558359621451104,0.3796841233059296,0.3796841233059296,0.19242902208201892,2.1882832117480993,2.218454258675079,2.203368735211589,2536,0.4558359621451104,1268,0.08513198670716692,0.17927354950258031,12.72737209398655,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.06154973213858224,7997.47,1268.0,24439.0,128.03,8443.0,46.8806,16138.307815174943
tab,dpmlm_shap,"{'epsilon': 10, 'lambda': 0.8}",,0.44746528653710604,0.3464566929133858,0.31996783239351,0.23809523809523808,0.4595459991124052,0.3543307086614173,0.5654574132492114,0.31919930074236696,0.31919930074236696,0.2610410094637224,1.8946283308090723,1.8493690851735016,1.8719987079912868,2536.0,0.5654574132492114,1268.0,0.40930599369085174,0.3284655769059463,0.3284655769059463,0.19006309148264985,2.2171972309507817,2.2507886435331232,2.2339929372419527,2536,0.40930599369085174,1268,0.08643650792374596,0.18796373640513195,13.066640378548897,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.06504877292852072,7997.47,1268.0,24439.0,128.03,8443.0,46.8806,16568.5
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.9}",,0.7269839991469417,0.6299212598425197,0.5202218008475151,0.42063492063492064,0.675708726792396,0.5748031496062992,0.9708201892744479,0.9390409955469136,0.9390409955469136,0.2421135646687697,1.862314563636207,1.8130914826498423,1.8377030231430247,2536.0,0.9708201892744479,1268.0,0.9526813880126183,0.8975438665613202,0.8975438665613202,0.2058359621451104,1.9069520082411968,1.9100946372239747,1.9085233227325857,2536,0.9526813880126183,1268,0.07198392992328018,0.10505495683439899,9.95779401743903,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.0712487787625173,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,12626.482814112689
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.8}",,0.6164468817646553,0.5039370078740157,0.41348624200959405,0.30952380952380953,0.6067818522808247,0.5196850393700787,0.9471608832807571,0.8773302048598385,0.8773302048598385,0.2586750788643533,1.8018374260938808,1.7847003154574133,1.793268870775647,2536.0,0.9471608832807571,1268.0,0.9305993690851735,0.856093245350359,0.856093245350359,0.20662460567823343,1.8645523946629343,1.864353312302839,1.8644528534828868,2536,0.9305993690851735,1268,0.0872607173321751,0.13212097974417714,13.951456103727251,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.16021571622214653,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,17690.446339526155
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.7}",,0.4661806556901144,0.3228346456692913,0.29142476870732165,0.21428571428571427,0.45566805930942117,0.3543307086614173,0.8824921135646687,0.6447217832194071,0.6447217832194071,0.24053627760252366,1.808071352328872,1.7941640378548895,1.8011176950918806,2536.0,0.8824921135646687,1268.0,0.8990536277602523,0.802356903651071,0.802356903651071,0.20504731861198738,1.8325706042578505,1.832807570977918,1.832689087617884,2536,0.8990536277602523,1268,0.10397848383485331,0.16434407417518485,18.232869135123224,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.25559289064830487,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,23119.27806333625
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.6}",,0.356003847360391,0.2047244094488189,0.2178249376756971,0.15079365079365079,0.3579345184895712,0.25984251968503935,0.8761829652996845,0.6185958165334318,0.6185958165334318,0.23107255520504733,1.7599679821563456,1.752365930599369,1.7561669563778575,2536.0,0.8761829652996845,1268.0,0.8596214511041009,0.7474947210890935,0.7474947210890935,0.23422712933753942,1.8041374911901598,1.7981072555205047,1.8011223733553325,2536,0.8596214511041009,1268,0.1226689902953921,0.20234048267832314,22.690485382333883,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.3548953497237062,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,28771.535464799363
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.5}",,0.25489726310312283,0.12598425196850394,0.19390866807900378,0.14285714285714285,0.2985086122972602,0.1968503937007874,0.861198738170347,0.5974608922675457,0.5974608922675457,0.19794952681388012,1.8372495677020817,1.8501577287066246,1.8437036482043532,2536.0,0.861198738170347,1268.0,0.7981072555205048,0.6629231702187833,0.6629231702187833,0.22318611987381703,1.8312784381514788,1.832807570977918,1.8320430045646985,2536,0.7981072555205048,1268,0.14241746223123292,0.24349493595656913,27.263967286980563,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.4567789517391227,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,34570.710519891356
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.4}",,0.16811777782980922,0.05511811023622047,0.11702892564086859,0.07142857142857142,0.18983052175784307,0.10236220472440945,0.7192429022082019,0.4502889949507034,0.4502889949507034,0.2113564668769716,1.8413945467359096,1.8454258675078865,1.8434102071218978,2536.0,0.7192429022082019,1268.0,0.7160883280757098,0.5893008641098566,0.5893008641098566,0.21608832807570977,1.857090425787051,1.865141955835962,1.8611161908115066,2536,0.7160883280757098,1268,0.1645546947555963,0.29531630709156254,31.94230608016519,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.5609984539992785,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,40502.84410964946
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.3}",,0.1213158296976875,0.03937007874015748,0.07803410564223602,0.047619047619047616,0.13670063680389802,0.05511811023622047,0.5757097791798107,0.28881722304541096,0.28881722304541096,0.17429022082018927,1.8959115363115449,1.9187697160883281,1.9073406261999364,2536.0,0.5757097791798107,1268.0,0.6301261829652997,0.5077818379819707,0.5077818379819707,0.2113564668769716,1.9124291487575595,1.9211356466876972,1.9167823977226282,2536,0.6301261829652997,1268,0.18774992683520453,0.35592855435534604,36.69661731400009,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.6669103967388618,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,46531.31075415212
tab,dpmlm_shap,"{'epsilon': 10, 'rho': 0.2}",,0.07315339832508405,0.015748031496062992,0.0428120673686346,0.023809523809523808,0.0896582633530417,0.023622047244094488,0.3714511041009464,0.1338724377350987,0.1338724377350987,0.1695583596214511,1.9105303820043957,1.9361198738170347,1.923325127910715,2536.0,0.3714511041009464,1268.0,0.5118296529968455,0.41242943954431494,0.41242943954431494,0.2082018927444795,1.965533692118182,1.9810725552050472,1.9733031236616148,2536,0.5118296529968455,1268,0.2137352897541756,0.4307365058465899,41.518441365534215,mode,median,mode,median,0.9881703470031545,0.975727046579007,0.975727046579007,0.32965299684542587,0.26419558359621453,1.6918436061994298,1.641167192429022,2.2996845425867507,0.9929022082018928,0.9867838612143381,0.9867838612143381,0.32965299684542587,0.2476340694006309,1.7919841745038778,1.75,2.2996845425867507,0.7743263246680262,50274.6,1268.0,24439.0,128.03,8443.0,46.8806,52645.38365149739
