method,params,split,P_exact,P_more,P_full,TRIR_exact,TRIR_more,TRIR_full,U_acc,U_mae,PU_acc,PU_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'epsilon': 10, 'k': 3}",,0.5932560227014466,0.613014977070779,0.2379740559570783,0.4409448818897638,0.4094488188976378,0.007936507936507936,0.9085173501577287,1.6688019129927625,0.8777602523659306,1.808586672605674,0.09617882341804565,0.15694877551134076,0.20914336148064114,30.3274439493476
dpmlm_shap,"{'epsilon': 10, 'k': 5}",,0.5326765336212564,0.5173098947515237,0.14924769428230392,0.3937007874015748,0.2755905511811024,0.007936507936507936,0.8840694006309149,1.9988470637877387,0.8572555205047319,1.946124531608157,0.10609177732693284,0.17766539964014047,0.2595601675067264,36.00881526465037
dpmlm_shap,"{'epsilon': 10, 'k': 7}",,0.5074445680054238,0.4413350166112913,0.11053408501120336,0.3700787401574803,0.1889763779527559,0.007936507936507936,0.8659305993690851,1.8034426370643086,0.8446372239747634,1.9917123281509084,0.11238532130274487,0.1916834337971752,0.2887800591338967,39.301547732489965
dpmlm_shap,"{'epsilon': 10, 'k': 10}",,0.4439793079190573,0.3733363992135855,0.07919572025093943,0.30708661417322836,0.14960629921259844,0.007936507936507936,0.8659305993690851,1.9780098342592316,0.8272870662460567,2.082084277332766,0.11850829958351629,0.20472178910197897,0.31681704446708553,42.46098080242957
dpmlm_shap,"{'epsilon': 10, 'k': 15}",,0.40638375766159557,0.314121445313592,0.03538599347479107,0.25984251968503935,0.10236220472440945,0.007936507936507936,0.8383280757097792,1.8437234537406562,0.805993690851735,2.1878712639655533,0.12565545606124287,0.2207087867243997,0.34808939543712336,45.985000901428485
dpmlm_shap,"{'epsilon': 25, 'k': 2}",,0.6661503499297052,0.6998875027249719,0.36420667426996806,0.5354330708661418,0.5433070866141733,0.023809523809523808,0.9132492113564669,1.8939844407897528,0.889589905362776,1.7121292143376399,0.08786256550238336,0.13458108594082885,0.1757513602029235,24.335039384734998
dpmlm_shap,"{'epsilon': 25, 'k': 3}",,0.5831456176814601,0.633464214726881,0.24436524964942374,0.4330708661417323,0.44881889763779526,0.023809523809523808,0.8927444794952681,1.799362054085678,0.8738170347003155,1.82790713695162,0.09686859981494747,0.14999291394787256,0.22675013618237744,29.435037690767672
dpmlm_shap,"{'epsilon': 25, 'k': 5}",,0.5415073677086204,0.5275260982957826,0.15719027615242145,0.3937007874015748,0.31496062992125984,0.023809523809523808,0.8746056782334385,1.9643976326887025,0.8525236593059937,1.9507392000475174,0.10722100706506603,0.16787353494095877,0.2821019490727954,34.970349991021656
dpmlm_shap,"{'epsilon': 25, 'k': 7}",,0.48627409372414465,0.4399823537638492,0.11882383036407153,0.33858267716535434,0.2047244094488189,0.023809523809523808,0.8580441640378549,1.9434273932373036,0.833596214511041,1.992761876314284,0.11319724148380267,0.17888854573295696,0.31399076676311705,38.15930723712391
dpmlm_shap,"{'epsilon': 25, 'k': 10}",,0.4440757523090878,0.35407434226528633,0.08948706391499306,0.29133858267716534,0.13385826771653545,0.023809523809523808,0.8564668769716088,1.9296874215930149,0.8201892744479495,2.087354763219874,0.1182928965764843,0.18786729655995354,0.3395539927070042,40.71569033665317
dpmlm_shap,"{'epsilon': 25, 'k': 15}",,0.43107376799977076,0.29118749158316004,0.05177346835561577,0.29133858267716534,0.08661417322834646,0.01984126984126984,0.8572555205047319,2.0798647223156888,0.807570977917981,2.1876532031036406,0.1244329604722724,0.19821748022307356,0.37065359409750304,43.82572408479125
dpmlm_shap,"{'epsilon': 50, 'k': 2}",,0.671409312262402,0.7164398207044551,0.3483468646946886,0.5590551181102362,0.5748031496062992,0.031746031746031744,0.9235015772870663,1.8284246867124687,0.8911671924290221,1.6497565047660578,0.08974924142992459,0.12938533944286382,0.19990081137947618,25.901205556577096
dpmlm_shap,"{'epsilon': 50, 'k': 3}",,0.5923644037995658,0.6565644926204656,0.25874813403893027,0.44881889763779526,0.4881889763779528,0.047619047619047616,0.8840694006309149,1.753460827504061,0.8698738170347003,1.6995186904081083,0.09861026135528878,0.14288131361504083,0.25410575894965115,31.091658876461008
dpmlm_shap,"{'epsilon': 50, 'k': 5}",,0.5423135919306399,0.5750837739795925,0.19450761976320832,0.4094488188976378,0.3858267716535433,0.06349206349206349,0.8722397476340694,1.7882640382596002,0.8596214511041009,1.8181835164307765,0.10825390968036952,0.1563224782726554,0.31313081546617294,36.74366693635049
dpmlm_shap,"{'epsilon': 50, 'k': 7}",,0.5147693481483137,0.5295457162368105,0.165376679228759,0.3937007874015748,0.33070866141732286,0.06349206349206349,0.8675078864353313,1.836919042829769,0.8438485804416404,1.8373034532709969,0.11384383403352383,0.16373836882529952,0.34527622468766955,39.82178532760505
dpmlm_shap,"{'epsilon': 50, 'k': 10}",,0.453872375854992,0.4245930136463129,0.13671441613605817,0.30708661417322836,0.2047244094488189,0.06349206349206349,0.8588328075709779,1.9099493174471123,0.832807570977918,1.9057435647023189,0.11975395185902292,0.1720568265425106,0.3771373757825447,42.872684274820536
dpmlm_shap,"{'epsilon': 50, 'k': 15}",,0.41725809050086143,0.3739613618335583,0.11974852973371128,0.2677165354330709,0.18110236220472442,0.06746031746031746,0.8548895899053628,1.812878067183899,0.8217665615141956,1.9740702941673618,0.12544164776049954,0.18030112174454171,0.4091121090976296,45.93445941025121
dpmlm_shap,"{'epsilon': 100, 'k': 2}",,0.6871741455073354,0.7365111149841596,0.3799010033187601,0.5748031496062992,0.6141732283464567,0.07142857142857142,0.9132492113564669,1.7273870710203816,0.9116719242902208,1.6069282887029823,0.09038433832136991,0.12451464682817459,0.21004820162582102,26.940554472391952
dpmlm_shap,"{'epsilon': 100, 'k': 3}",,0.6498175366475459,0.6734752444679744,0.278636952742025,0.5275590551181102,0.5275590551181102,0.07142857142857142,0.8840694006309149,1.7544983647823527,0.8911671924290221,1.6294309340191213,0.099594121240667,0.1364517634035285,0.2669243862169037,32.405119692234905
dpmlm_shap,"{'epsilon': 100, 'k': 5}",,0.576566356274809,0.5727968988326759,0.20613359582126767,0.44881889763779526,0.4015748031496063,0.07142857142857142,0.8738170347003155,1.7956920554593272,0.8785488958990536,1.7009325614113644,0.1096038317736767,0.1479493290279942,0.3285922469765618,38.33006085191636
dpmlm_shap,"{'epsilon': 100, 'k': 7}",,0.5374218190419414,0.5376356689864066,0.18641161157333117,0.4094488188976378,0.36220472440944884,0.07936507936507936,0.8730283911671924,1.9011328575315591,0.8698738170347003,1.7511221614517773,0.11490523984379573,0.15444014195576075,0.3598711604268965,41.33528463378684
dpmlm_shap,"{'epsilon': 100, 'k': 10}",,0.4831762637955674,0.47467478909639316,0.17450902782343147,0.33858267716535434,0.28346456692913385,0.0873015873015873,0.8793375394321766,1.7712153279936045,0.8643533123028391,1.8013893079751269,0.11999576235607219,0.16088333180650174,0.3880210800492884,44.03988011282352
dpmlm_shap,"{'epsilon': 100, 'k': 15}",,0.4461216874164476,0.4051750949903998,0.16239203908698213,0.29133858267716534,0.2204724409448819,0.10317460317460317,0.8698738170347003,1.7046242968338337,0.8470031545741324,1.841995171572305,0.12565057910391209,0.1682328886179142,0.4207365866491656,47.18312927414755
dpmlm_shap,"{'epsilon': 250, 'k': 2}",,0.703509676676812,0.713553054256683,0.37552605404238804,0.5984251968503937,0.5748031496062992,0.07142857142857142,0.9384858044164038,1.7638582215175236,0.9077287066246057,1.6122065729327808,0.09204484301410638,0.12328576430537347,0.21697494971124517,34.271003014651754
dpmlm_shap,"{'epsilon': 250, 'k': 3}",,0.6324344920696057,0.6781068600309613,0.29056710335887415,0.5039370078740157,0.5196850393700787,0.09523809523809523,0.889589905362776,1.8006155925714968,0.8903785488958991,1.6690407380943353,0.10090174030054255,0.13340763456249838,0.2744567172052124,41.55945058486368
dpmlm_shap,"{'epsilon': 250, 'k': 5}",,0.5645013881238293,0.606494020192091,0.23392562365196345,0.41732283464566927,0.4251968503937008,0.09523809523809523,0.8682965299684543,1.7396310551979435,0.8746056782334385,1.732297453981674,0.11049175459879806,0.14463177901525226,0.3318314710788242,48.83432927584201
dpmlm_shap,"{'epsilon': 250, 'k': 7}",,0.5442307109014611,0.5516383771474718,0.22134567107350225,0.4094488188976378,0.36220472440944884,0.10317460317460317,0.8730283911671924,1.7506813531080898,0.86198738170347,1.7762224333644896,0.115882361912953,0.15052271683697444,0.36369659398776527,52.8746935124593
dpmlm_shap,"{'epsilon': 250, 'k': 10}",,0.5157132508194255,0.5268102306657821,0.20685321025106207,0.3700787401574803,0.3464566929133858,0.10317460317460317,0.8675078864353313,1.744991870330939,0.8501577287066246,1.8086265741272207,0.1205783643839111,0.15604259299367007,0.3909492925553114,56.33022164452649
dpmlm_shap,"{'epsilon': 250, 'k': 15}",,0.4828765877927116,0.47861625491275117,0.20687867163310023,0.33858267716535434,0.30708661417322836,0.11904761904761904,0.8580441640378549,1.7943412427430676,0.8438485804416404,1.8435317049042652,0.12551144442347698,0.1618393505409313,0.4203601108153395,60.0593903223641
dpmlm_shap,{'epsilon': 10},,0.045145509266417555,0.04252724346331907,0.03538599347479107,0.007874015748031496,0.007874015748031496,0.007936507936507936,0.32965299684542587,2.0344120451577625,0.20110410094637224,2.721727656011533,0.2751567855900394,0.6190431475968391,0.9892405969625748,71.55305993690851
dpmlm_shap,{'epsilon': 25},,0.07978636915968165,0.08425922549253231,0.05177346835561577,0.015748031496062992,0.031496062992125984,0.01984126984126984,0.41719242902208203,1.9859158665817935,0.3785488958990536,1.9329612316781772,0.22883182232876306,0.38265756559954833,0.9223521857264574,54.87940851735016
dpmlm_shap,{'epsilon': 50},,0.1663259311505946,0.2360322599533456,0.11974852973371128,0.07086614173228346,0.14960629921259844,0.06746031746031746,0.6159305993690851,1.9150231290067308,0.580441640378549,1.9184051565010398,0.1959424630888629,0.2826779145712168,0.8282377911310311,41.94092271293375
dpmlm_shap,{'epsilon': 100},,0.230256944273761,0.30161263026535096,0.16239203908698213,0.11023622047244094,0.2047244094488189,0.10317460317460317,0.7815457413249212,1.761365940003153,0.6884858044164038,1.926609597440674,0.17961916637721498,0.23738335910890757,0.7594249822487005,89.30107255520504
dpmlm_shap,{'epsilon': 250},,0.2707320134054596,0.42390080855277223,0.20687867163310023,0.16535433070866143,0.33070866141732286,0.11904761904761904,0.8343848580441641,1.7809838119131491,0.749211356466877,1.9440199583533473,0.16888293868359708,0.21074059529212372,0.7026914347197628,53.63281545741325
