method,params,split,P,TRIR,U,PU,D,D_text,T,GAIN,relative_gain
dpmlm_shap,"{'epsilon': 50, 'k': 2}",test,0.528470084223944,0.29133858267716534,,0.889763779527559,0.16852172091086323,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 3}",test,0.4246941705377367,0.24409448818897636,,0.8818897637795275,0.23579153036689357,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 5}",test,0.35698735405462845,0.21259842519685038,,0.84251968503937,0.29872916082904843,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 7}",test,0.3218944871687901,0.19685039370078738,,0.84251968503937,0.3541185286705449,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 10}",test,0.3057542029706077,0.19685039370078738,,0.8267716535433071,0.40553037620412674,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 2}",test,0.5450613710429766,0.3188976377952756,,0.889763779527559,0.18452643102047964,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 3}",test,0.46843480949371585,0.2992125984251969,,0.858267716535433,0.252501295688869,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 5}",test,0.4114523149622843,0.2755905511811024,,0.8503937007874017,0.3308434801635656,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 7}",test,0.39163275404865855,0.2677165354330709,,0.8267716535433071,0.36426829771568325,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 10}",test,0.3565214321530524,0.2362204724409449,,0.8188976377952756,0.4021973602798688,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 2}",test,0.5511029202239228,0.3228346456692913,,0.889763779527559,0.19792338623458935,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 3}",test,0.48791127067768547,0.3188976377952756,,0.889763779527559,0.25853235725442913,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 5}",test,0.44072461161221066,0.2992125984251969,,0.858267716535433,0.33063825165825234,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 7}",test,0.4261358980485568,0.3031496062992126,,0.8661417322834645,0.3809675398242508,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 10}",test,0.40945036398080586,0.2874015748031496,,0.8661417322834645,0.4162430161918401,,,,
dpmlm_shap,{'epsilon': 10},,0.03375217028357909,0.007894846477523643,0.32965299684542587,0.20110410094637224,0.44709996659343926,0.44709996659343926,71.55305993690851,0.08491411862200698,0.29528667346665854
dpmlm_shap,{'epsilon': 25},,0.06578783366091388,0.021039036787068283,0.41719242902208203,0.3785488958990536,0.3057446939641557,0.3057446939641557,54.87940851735016,0.422662090267178,0.3475098131458329
dpmlm_shap,{'epsilon': 50},,0.17052142226250652,0.09465483481231513,0.6159305993690851,0.580441640378549,0.23931018883003985,0.23931018883003985,41.94092271293375,0.44636424619938736,0.42974217466245845
dpmlm_shap,{'epsilon': 100},,0.23031600040796776,0.14202391367745698,0.7815457413249212,0.6884858044164038,0.20850126274306127,0.20850126274306127,89.30107255520504,0.4933428839883553,0.5294660521760827
dpmlm_shap,{'epsilon': 250},,0.3034039818508418,0.21032787568220637,0.8343848580441641,0.749211356466877,0.1898117669878604,0.1898117669878604,53.63281545741325,0.4319612823429749,0.49997425409520824
