method,params,split,P_exact,P_more,P_full,TRIR_exact,TRIR_more,TRIR_full,U_acc,U_mae,PU_acc,PU_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'epsilon': 25, 'k': 15}",,0.5898908760427743,0.3924115789348221,0.04558179251932628,0.46443514644351463,0.17154811715481172,0.016736401673640166,0.9470855725506407,,0.9487391484084332,,0.13755641672521546,0.3187842056949851,0.18320292502579796,4.068010358282966
dpmlm_shap,"{'epsilon': 50, 'k': 2}",,0.7647700640873405,0.6945183327435066,0.28001391717350693,0.6569037656903766,0.606694560669456,0.03347280334728033,0.9553534518396032,,0.9698222405952873,,0.11419084435309591,0.2696951260222734,0.07016889433144734,3.7676171170365382
dpmlm_shap,"{'epsilon': 50, 'k': 3}",,0.7413951634412049,0.6467867714997623,0.1973164845171681,0.6359832635983264,0.5271966527196653,0.03765690376569038,0.9532864820173625,,0.9673418768085986,,0.11916634076979102,0.2789399893557843,0.09805169310818547,4.15348288814311
dpmlm_shap,"{'epsilon': 50, 'k': 5}",,0.6984883449340904,0.580100180545389,0.14707693001299635,0.5774058577405857,0.41422594142259417,0.04184100418410042,0.9512195121951219,,0.9640347250930137,,0.12457229209961404,0.2891503488687308,0.12920407817235474,4.584595961864496
dpmlm_shap,"{'epsilon': 50, 'k': 7}",,0.6746927008628726,0.553391672874538,0.12724500742368033,0.5564853556485355,0.3807531380753138,0.04184100418410042,0.9487391484084332,,0.9594873914840844,,0.12818711431817903,0.2958071735734139,0.15055251663097247,4.880033723823606
dpmlm_shap,"{'epsilon': 50, 'k': 10}",,0.6521505073022728,0.5004840262794253,0.10905040460468587,0.5313807531380753,0.3054393305439331,0.04184100418410042,0.9437784208350558,,0.954526663910707,,0.1320751588568307,0.3028783969097563,0.17338724029713487,5.196039958563575
dpmlm_shap,"{'epsilon': 50, 'k': 15}",,0.6268617554205141,0.4242246028863064,0.07757903922683555,0.502092050209205,0.2175732217573222,0.03765690376569038,0.930549813972716,,0.9508061182306738,,0.13662821369853184,0.3108646572991411,0.2018538108981495,5.5899844583131495
dpmlm_shap,"{'epsilon': 100, 'k': 2}",,0.7642853685441799,0.6801943533304181,0.2679983098646871,0.6485355648535565,0.5774058577405857,0.029288702928870293,0.9665150888797024,,0.9702356345597354,,0.11414565200793837,0.26757515082925054,0.0758207115038056,3.842682000258242
dpmlm_shap,"{'epsilon': 100, 'k': 3}",,0.7423637987146605,0.6597619962871825,0.2035046323059603,0.6192468619246861,0.5439330543933054,0.03347280334728033,0.9603141794129806,,0.9656883009508062,,0.11891600744642468,0.27625026028724975,0.10470100310491269,4.241152175248871
dpmlm_shap,"{'epsilon': 100, 'k': 5}",,0.7171921702012569,0.5666674015153407,0.13892416169481228,0.5941422594142259,0.39748953974895396,0.03765690376569038,0.9565936337329475,,0.9632079371641175,,0.12417978871307278,0.2851662295522055,0.13657705728457484,4.680955798509166
dpmlm_shap,"{'epsilon': 100, 'k': 7}",,0.7002341089271574,0.5338745144860518,0.12262824649547696,0.5815899581589958,0.3472803347280335,0.03765690376569038,0.9355105415460935,,0.9603141794129806,,0.12773141007425373,0.2908593050676616,0.15933236789655542,4.994917746219364
dpmlm_shap,"{'epsilon': 100, 'k': 10}",,0.6880091563967615,0.48286833795686274,0.10367451808680107,0.5690376569037657,0.2803347280334728,0.03765690376569038,0.9326167837949566,,0.9570070276973957,,0.13160996197570005,0.2976995673170756,0.18445357598655768,5.34152270166294
dpmlm_shap,"{'epsilon': 100, 'k': 15}",,0.6695709416456562,0.4185834737105361,0.09361921255255058,0.5481171548117155,0.20920502092050208,0.04602510460251046,0.9330301777594047,,0.9528730880529144,,0.1358177618036195,0.30396530556994167,0.21241112007225188,5.727261448279604
dpmlm_shap,"{'epsilon': 250, 'k': 2}",,0.7659980908419941,0.6749228912235348,0.2835480922733529,0.6527196652719666,0.5690376569037657,0.03347280334728033,0.9665150888797024,,0.9727159983464242,,0.11402653080710402,0.26559539495937684,0.08049949902318258,4.195218383295713
dpmlm_shap,"{'epsilon': 250, 'k': 3}",,0.7555482140068642,0.6392650576577517,0.20614218155739705,0.6443514644351465,0.5062761506276151,0.03765690376569038,0.9648615130219099,,0.9710624224886316,,0.11861585740364992,0.2730841085333231,0.10960033166015905,4.700837768031554
dpmlm_shap,"{'epsilon': 250, 'k': 5}",,0.726453295083472,0.5834227827778197,0.15208946943934615,0.606694560669456,0.41422594142259417,0.04184100418410042,0.9508061182306738,,0.9673418768085986,,0.12373989192155237,0.2814230205550476,0.1430141224624591,5.281393677132385
dpmlm_shap,"{'epsilon': 250, 'k': 7}",,0.7094985427645174,0.5496124985599754,0.1298967751403276,0.5941422594142259,0.37656903765690375,0.04184100418410042,0.954526663910707,,0.9640347250930137,,0.12696940726906664,0.28660150987888083,0.16441653897240904,5.653255087512478
dpmlm_shap,"{'epsilon': 250, 'k': 10}",,0.6918723849422959,0.5143614525348705,0.12195106689040812,0.5690376569037657,0.3305439330543933,0.04602510460251046,0.947912360479537,,0.9603141794129806,,0.13087955658078046,0.29252902863438635,0.19127270646187214,6.119874000166238
dpmlm_shap,"{'epsilon': 250, 'k': 15}",,0.6744226012689172,0.43656303833478266,0.1115932775138827,0.5481171548117155,0.23430962343096234,0.056485355648535567,0.9322033898305084,,0.9590739975196362,,0.13513220110526997,0.29854365562347895,0.22059525155598822,6.629345581076862
dpmlm_shap,{'epsilon': 10},,0.03259140365069447,0.03419663938879543,0.023572120628049965,0.008368200836820083,0.012552301255230125,0.0,0.13724679619677552,,0.14055394791236048,,0.2736068256091559,0.653833969787638,0.8607534260946916,9.426324927656056
dpmlm_shap,{'epsilon': 25},,0.07893207338876125,0.09992423395274419,0.04558179251932628,0.03347280334728033,0.04602510460251046,0.016736401673640166,0.6998759818106656,,0.6105828854898718,,0.23907516230823286,0.5120057593037788,0.8037022129910883,5.595985944605209
dpmlm_shap,{'epsilon': 50},,0.24563693396510577,0.1859377066377768,0.07757903922683555,0.16317991631799164,0.09623430962343096,0.03765690376569038,0.8152128978916908,,0.8119057461761058,,0.20964465036821936,0.4283733735474711,0.7063098962949718,10.131107895824721
dpmlm_shap,{'epsilon': 100},,0.3838985175416875,0.26188168159597136,0.09361921255255058,0.27615062761506276,0.16736401673640167,0.04602510460251046,0.8673005374121537,,0.8726746589499793,,0.1952543666708711,0.3904227567801992,0.6422376841041695,9.80252583712278
dpmlm_shap,{'epsilon': 250},,0.4224921039859529,0.31194091498312315,0.1115932775138827,0.28870292887029286,0.2175732217573222,0.056485355648535567,0.8772219925589086,,0.9090533278214138,,0.1861103384541105,0.3685702799136799,0.5975259324836327,10.710735841256717
