method,params,split,P_exact,P_more,P_full,TRIR_exact,TRIR_more,TRIR_full,U_acc,U_mae,PU_acc,PU_mae,D_bertscore,D_cosine,D_pp,T_anon_avg_s
dpmlm_shap,"{'epsilon': 25, 'rho': 0.7}",,0.5228665222231779,0.3500803159105182,0.1727500199279086,0.39748953974895396,0.2594142259414226,0.1087866108786611,0.9330301777594047,,0.9487391484084332,,0.15099888983320825,0.3564848778734724,0.23936848071973507,5.336162546355568
dpmlm_shap,"{'epsilon': 25, 'rho': 0.6}",,0.4114964112735564,0.28310871660271403,0.1170270552759146,0.28870292887029286,0.200836820083682,0.06276150627615062,0.9198015708970649,,0.9226953286482017,,0.16447925668651775,0.38147804956019243,0.3249976582234454,6.244653206591231
dpmlm_shap,"{'epsilon': 25, 'rho': 0.5}",,0.3287610873786403,0.245888142588652,0.09853623085326772,0.22594142259414227,0.1506276150627615,0.05439330543933055,0.881769326167838,,0.899545266639107,,0.1776749225823827,0.4054326608117921,0.40986946938896157,7.1451085187751575
dpmlm_shap,"{'epsilon': 25, 'rho': 0.4}",,0.23013331271663884,0.20938341759821347,0.0817884228019209,0.1297071129707113,0.12552301255230125,0.04184100418410042,0.8602728400165358,,0.8627532038032245,,0.19077622501157246,0.4279662591765961,0.4933055182883179,8.030330978709994
dpmlm_shap,"{'epsilon': 25, 'rho': 0.3}",,0.1797691064122414,0.1824653003607383,0.057337594253518157,0.09623430962343096,0.11297071129707113,0.016736401673640166,0.8408433236874742,,0.8276147168251343,,0.2037187667117724,0.4505807273690491,0.575256244572941,8.899794771304329
dpmlm_shap,"{'epsilon': 25, 'rho': 0.2}",,0.14045046656583085,0.15824900015319512,0.04542874330990061,0.06694560669456066,0.08786610878661087,0.012552301255230125,0.8238941711451013,,0.7771806531624639,,0.21618535211629344,0.4717474023527772,0.6548479478188837,9.744230291288792
dpmlm_shap,"{'epsilon': 25, 'rho': 0.1}",,0.10415702741773036,0.11649522291800447,0.03877656314666021,0.03765690376569038,0.0502092050209205,0.016736401673640166,0.7837949565936337,,0.7106242248863167,,0.22791778351364672,0.4913849229283351,0.7311813659030041,10.55409673418768
dpmlm_shap,"{'epsilon': 50, 'rho': 0.9}",,0.7498527416293597,0.5608809533515171,0.3291220384148807,0.6527196652719666,0.4602510460251046,0.24686192468619247,0.9599007854485324,,0.9661016949152542,,0.11945487293343546,0.28610813269047464,0.06926486883370864,3.6629069937440617
dpmlm_shap,"{'epsilon': 50, 'rho': 0.8}",,0.6376452551681913,0.44722054727723864,0.2265302404952977,0.5230125523012552,0.3389121338912134,0.1589958158995816,0.9470855725506407,,0.95824720959074,,0.133895146324399,0.3167808817629481,0.1480735790273702,4.648625237339393
dpmlm_shap,"{'epsilon': 50, 'rho': 0.7}",,0.5793158051547863,0.38730840701874325,0.18345567115526565,0.4602510460251046,0.28870292887029286,0.11715481171548117,0.9371641174038859,,0.9499793303017776,,0.1455033943888667,0.3376044830713158,0.22558931336447885,5.618171285155849
dpmlm_shap,"{'epsilon': 50, 'rho': 0.6}",,0.49880772028897363,0.33716736186971347,0.14671194546102803,0.37656903765690375,0.23430962343096234,0.09205020920502092,0.9206283588259612,,0.9421248449772633,,0.15576038421210597,0.35357866044771874,0.3003093768654277,6.552749830782278
dpmlm_shap,"{'epsilon': 50, 'rho': 0.5}",,0.4485055695559436,0.3141233123541336,0.13250301498515207,0.33472803347280333,0.2175732217573222,0.0794979079497908,0.9152542372881356,,0.9260024803637867,,0.16545639475695897,0.368139022111942,0.3723327925548668,7.453599427694477
dpmlm_shap,"{'epsilon': 50, 'rho': 0.4}",,0.3855376770403323,0.2957066738293519,0.11658001916108086,0.2719665271966527,0.20920502092050208,0.06694560669456066,0.9082265398925176,,0.920214964861513,,0.17461003482021445,0.38059666292659505,0.44235336875207715,8.329398044561048
dpmlm_shap,"{'epsilon': 50, 'rho': 0.3}",,0.34838092677666427,0.28250441529782744,0.11510644370286895,0.24267782426778242,0.200836820083682,0.07112970711297072,0.8929309632079372,,0.9086399338569657,,0.18334790572690393,0.39218115950108756,0.5105478185958798,9.182355962001873
dpmlm_shap,"{'epsilon': 50, 'rho': 0.2}",,0.30912458098369733,0.26584099579017684,0.09914738843639125,0.200836820083682,0.1799163179916318,0.058577405857740586,0.8780487804878049,,0.885489871847871,,0.19188332483757622,0.4030296003870256,0.5769682022935554,10.013124335148861
dpmlm_shap,"{'epsilon': 50, 'rho': 0.1}",,0.2835128253871533,0.2163190016845102,0.07250114263355326,0.18410041841004185,0.1297071129707113,0.03347280334728033,0.8342290202563043,,0.864406779661017,,0.20026507575731722,0.41439214486778153,0.641744412089629,10.823327821413807
dpmlm_shap,"{'epsilon': 100, 'rho': 0.9}",,0.7350983974373161,0.5579224730405055,0.35423394966803684,0.6192468619246861,0.4686192468619247,0.28870292887029286,0.9565936337329475,,0.9698222405952873,,0.11823737357657228,0.2828489888941468,0.06699285993436803,3.6904991710191846
dpmlm_shap,"{'epsilon': 100, 'rho': 0.8}",,0.6708371865953073,0.4801843195510446,0.27478303544946076,0.5648535564853556,0.39330543933054396,0.20920502092050208,0.9280694501860273,,0.9578338156262919,,0.1303018634848577,0.3067683668829479,0.13871616365288816,4.647559825060988
dpmlm_shap,"{'epsilon': 100, 'rho': 0.7}",,0.6219256272495586,0.4444705182456285,0.2407576986735963,0.5104602510460251,0.3472803347280335,0.17573221757322174,0.9462587846217445,,0.9520463001240181,,0.13979954244480394,0.3214490927537151,0.20719060074111229,5.561268287264437
dpmlm_shap,"{'epsilon': 100, 'rho': 0.6}",,0.5626371917005358,0.39640488188711087,0.1802084529240933,0.4351464435146444,0.28870292887029286,0.12133891213389121,0.9317899958660604,,0.9508061182306738,,0.14817314980295188,0.3329408748823042,0.2726842412058495,6.435201627322986
dpmlm_shap,"{'epsilon': 100, 'rho': 0.5}",,0.5239378225042995,0.36973549693592644,0.1638166788297957,0.39330543933054396,0.26359832635983266,0.100418410041841,0.9218685407193055,,0.937577511368334,,0.15624170477797344,0.34316821971083533,0.3367580304359349,7.290188771642827
dpmlm_shap,"{'epsilon': 100, 'rho': 0.4}",,0.4797991985616601,0.3437323162376926,0.1583175441480441,0.35564853556485354,0.24686192468619247,0.1087866108786611,0.9090533278214138,,0.9330301777594047,,0.16393276988696145,0.3524393042154478,0.39890191635717837,8.119423692804538
dpmlm_shap,"{'epsilon': 100, 'rho': 0.3}",,0.4468202123588994,0.3145255212364052,0.14379511707744463,0.3263598326359833,0.20920502092050208,0.09205020920502092,0.8805291442744936,,0.926829268292683,,0.17139075488874664,0.36117572332768955,0.4600848256785217,8.935835544677238
dpmlm_shap,"{'epsilon': 100, 'rho': 0.2}",,0.4271631236370882,0.30831325307458735,0.13324498421681016,0.30962343096234307,0.21338912133891214,0.08786610878661087,0.8883836295990079,,0.9144274493592394,,0.17875151540090742,0.36972148493455925,0.5203790271054881,9.740388665641746
dpmlm_shap,"{'epsilon': 100, 'rho': 0.1}",,0.4049223749830557,0.28644355345641365,0.11673790625719728,0.2928870292887029,0.18410041841004185,0.07112970711297072,0.8912773873501447,,0.9053327821413807,,0.18631528622850793,0.37850179227855196,0.5806340638608736,10.54441918147995
dpmlm_shap,"{'epsilon': 250, 'rho': 0.9}",,0.7439341984254133,0.5437966885240952,0.34988451563785555,0.6359832635983264,0.4435146443514644,0.2803347280334728,0.9503927242662257,,0.9665150888797024,,0.11650083576563519,0.27809649639358297,0.06356099344399463,3.6096263148440793
dpmlm_shap,"{'epsilon': 250, 'rho': 0.8}",,0.6727222595162238,0.48090500315998497,0.2655994392201565,0.5523012552301255,0.38493723849372385,0.19246861924686193,0.9483257544439851,,0.9615543613063249,,0.12647554772409736,0.2955034821178362,0.1280149712121201,4.434115031970624
dpmlm_shap,"{'epsilon': 250, 'rho': 0.7}",,0.6400647111855269,0.4598724921993653,0.2466926669636312,0.5188284518828452,0.3598326359832636,0.17154811715481172,0.9458453906572964,,0.954940057875155,,0.13451706830900334,0.3067613684500284,0.18939223692725363,5.219246761966522
dpmlm_shap,"{'epsilon': 250, 'rho': 0.6}",,0.602328894135805,0.44642398982137904,0.20537949171294623,0.4811715481171548,0.3514644351464435,0.1297071129707113,0.9392310872261265,,0.9512195121951219,,0.14193176525887896,0.3155506164168168,0.24886034480844282,5.979956739453
dpmlm_shap,"{'epsilon': 250, 'rho': 0.5}",,0.5731933277073714,0.40994991017939186,0.17937790396578618,0.45188284518828453,0.3054393305439331,0.1087866108786611,0.9210417527904092,,0.9483257544439851,,0.14911139999455092,0.3243575484213527,0.3074629457872499,6.729595240820867
dpmlm_shap,"{'epsilon': 250, 'rho': 0.4}",,0.5491066326583537,0.3992876284853698,0.15827209371396028,0.4393305439330544,0.3054393305439331,0.08786610878661087,0.9235221165770979,,0.9421248449772633,,0.1561256682838276,0.3318388085071584,0.3652472935220344,7.468766730053722
dpmlm_shap,"{'epsilon': 250, 'rho': 0.3}",,0.5159712417496922,0.3750701273606008,0.15463370595455653,0.401673640167364,0.27615062761506276,0.09205020920502092,0.9115336916081025,,0.9363373294749897,,0.16300183751455957,0.33981162758098254,0.4224682443345486,8.200731303255006
dpmlm_shap,"{'epsilon': 250, 'rho': 0.2}",,0.4983161337178441,0.36209115505329126,0.1460541520981561,0.39330543933054396,0.2594142259414226,0.08786610878661087,0.90988011575031,,0.9309632079371641,,0.1699576475690248,0.3475929801254146,0.47949705210371957,8.930238002221113
dpmlm_shap,"{'epsilon': 250, 'rho': 0.1}",,0.47010154823707717,0.320105746650221,0.1213342591403447,0.35564853556485354,0.20502092050209206,0.06694560669456066,0.902852418354692,,0.9251756924348904,,0.17716076071965098,0.3558546757959245,0.5369740161032894,9.665477470028938
dpmlm_shap,{'epsilon': 10},,0.03259140365069447,0.03419663938879543,0.00404572191446596,0.008368200836820083,0.012552301255230125,0.0,0.13724679619677552,,0.14055394791236048,,0.2736068256091559,0.653833969787638,0.8607534260946916,9.426324927656056
dpmlm_shap,{'epsilon': 25},,0.07893207338876125,0.09992423395274419,0.027938160930760757,0.03347280334728033,0.04602510460251046,0.016736401673640166,0.6998759818106656,,0.6105828854898718,,0.23907516230823286,0.5120057593037788,0.8037022129910883,5.595985944605209
dpmlm_shap,{'epsilon': 50},,0.24563693396510577,0.1859377066377768,0.06197188625699664,0.16317991631799164,0.09623430962343096,0.03347280334728033,0.8152128978916908,,0.8119057461761058,,0.20964465036821936,0.4283733735474711,0.7063098962949718,10.131107895824721
dpmlm_shap,{'epsilon': 100},,0.3838985175416875,0.26188168159597136,0.09566903845111892,0.27615062761506276,0.16736401673640167,0.05439330543933055,0.8673005374121537,,0.8726746589499793,,0.1952543666708711,0.3904227567801992,0.6422376841041695,9.80252583712278
dpmlm_shap,{'epsilon': 250},,0.4224921039859529,0.31194091498312315,0.11566431327085466,0.28870292887029286,0.2175732217573222,0.06694560669456066,0.8772219925589086,,0.9090533278214138,,0.1861103384541105,0.3685702799136799,0.5975259324836327,10.710735841256717
