method,params,split,P,TRIR,U,PU,D,D_text,T,GAIN,relative_gain
dpparaphrase,{'epsilon': 50},,0.07453342381803693,0.03765690376569038,0.3815626291856139,0.5047540305911534,0.3740206093811509,0.3740206093811509,2.7338900372054566,0.43124040446451356,0.31401486035481174
dpparaphrase,{'epsilon': 100},,0.07913099412632775,0.03486750348675035,0.5560148821827201,0.5436130632492766,0.36148315074700754,0.36148315074700754,3.05011988424969,0.5076914089199519,0.48748567010825344
dpparaphrase,{'epsilon': 250},,0.10418645987864524,0.05299860529986053,0.5934656741108354,0.5698924731182796,0.3796580630012559,0.3796580630012559,3.108859032658123,0.49894877813530986,0.5003125462409569
dpprompt,{'epsilon': 10},,0.019250115202785325,0.002789400278940028,0.06868018204385602,0.04840711625982623,0.5510382371715528,0.5510382371715528,4.182108309218686,0.1509849713566904,0.050603896365199824
dpprompt,{'epsilon': 25},,0.02169018228867174,0.0041841004184100415,0.0622923588039867,0.0739202657807309,0.4980517525482688,0.4980517525482688,3.896672178586192,0.173021449694305,0.041606234386501566
dpprompt,{'epsilon': 50},,0.6215282819810565,0.5592747559274756,0.7012448132780082,0.7427385892116183,0.2854707266559585,0.2854707266559585,0.5804836709384044,0.09740450992352494,0.08561444346508684
dpprompt,{'epsilon': 100},,0.7589854144960663,0.7029288702928871,0.8267162944582299,0.835814722911497,0.24475966923134196,0.24475966923134196,0.6418561389003721,0.048323255307252566,0.07430810517000996
dpprompt,{'epsilon': 250},,0.8083648989935308,0.7559274755927475,0.844435250310302,0.8568473314025652,0.23852827473835275,0.23852827473835275,0.6072881355932204,0.013254914493523747,0.042314259603275284
dpmlm_uniform,{'epsilon': 10},,0.0224365483537587,0.0041841004184100415,0.10334849111202976,0.1128565522943365,0.42758785286296885,0.42758785286296885,9.201711451012814,0.22471368853512483,0.08277183872775248
dpmlm_uniform,{'epsilon': 25},,0.23229525795526762,0.14365411436541145,0.7933030177759405,0.7941298057048367,0.2764349108628864,0.2764349108628864,12.30463001240182,0.5544818528271249,0.574423869056747
